,COMPANY,date,SDG_14
22919,hess corp,2015-04-17,-1.11788617886179
23349,hess corp,2015-04-18,-2.32472278541213
23504,hess corp,2015-04-19,
23928,hess corp,2015-04-20,
24335,hess corp,2015-04-21,
24683,hess corp,2015-04-22,
25280,hess corp,2015-04-23,3.22061191626409
25737,hess corp,2015-04-24,
26200,hess corp,2015-04-25,
26434,hess corp,2015-04-26,
26956,hess corp,2015-04-27,
27245,hess corp,2015-04-28,-3.42465753424657
27820,hess corp,2015-04-29,-0.3228945823661753
28381,hess corp,2015-04-30,0.05255198214137469
28639,hess corp,2015-05-01,5.39845758354756
29114,hess corp,2015-05-02,
29783,hess corp,2015-05-04,-1.8822968787229
30163,hess corp,2015-05-05,
30816,hess corp,2015-05-06,-4.611551042984838
31108,hess corp,2015-05-07,-5.991471895201
31551,hess corp,2015-05-08,-4.729358165264178
32044,hess corp,2015-05-09,-3.462428131891676
32508,hess corp,2015-05-10,-4.144479057393823
32943,hess corp,2015-05-11,-2.70417528712751
33479,hess corp,2015-05-12,
33732,hess corp,2015-05-13,
34254,hess corp,2015-05-14,
34749,hess corp,2015-05-15,-0.2686697443477492
35105,hess corp,2015-05-16,-1.0568700705687004
35531,hess corp,2015-05-17,
35812,hess corp,2015-05-18,
36066,hess corp,2015-05-19,
36859,hess corp,2015-05-20,
37053,hess corp,2015-05-21,
37762,hess corp,2015-05-22,
38059,hess corp,2015-05-23,0.602182913059842
38871,hess corp,2015-05-25,
39120,hess corp,2015-05-26,
39613,hess corp,2015-05-27,2.862517469404668
