,COMPANY,date,SDG_9
580801,duke energy corp,2018-08-24,0.6154170901418528
581207,duke energy corp,2018-08-25,1.2659478124119479
581556,duke energy corp,2018-08-26,-1.3716311958008656
582138,duke energy corp,2018-08-27,-2.097776048969388
582512,duke energy corp,2018-08-28,-2.1059004001941912
582961,duke energy corp,2018-08-29,0.1455993405003678
583493,duke energy corp,2018-08-30,-0.5669708080426072
584030,duke energy corp,2018-08-31,-1.3036729714962203
584437,duke energy corp,2018-09-01,0.637619517413688
584960,duke energy corp,2018-09-02,-1.8279548685084488
585296,duke energy corp,2018-09-03,-0.005275952870572476
585809,duke energy corp,2018-09-04,0.5995279365659163
586530,duke energy corp,2018-09-05,-0.5108038674848027
586745,duke energy corp,2018-09-06,0.7885498152165171
587418,duke energy corp,2018-09-07,1.4365867403996155
587737,duke energy corp,2018-09-08,-0.1894139497811018
588155,duke energy corp,2018-09-09,-1.6100602936886095
588649,duke energy corp,2018-09-10,-2.8736411700004965
589134,duke energy corp,2018-09-11,-5.506872570438213
589484,duke energy corp,2018-09-12,-5.62753061601119
589977,duke energy corp,2018-09-13,-5.985772687632702
590492,duke energy corp,2018-09-14,-5.933591015032411
590975,duke energy corp,2018-09-15,-5.573620299316881
591407,duke energy corp,2018-09-16,-5.810686693533941
591809,duke energy corp,2018-09-17,-5.941485251644694
592300,duke energy corp,2018-09-18,-5.8787564900320195
592770,duke energy corp,2018-09-19,-5.239390637380729
593280,duke energy corp,2018-09-20,-5.4596189873946415
593755,duke energy corp,2018-09-21,-5.888773984920775
594256,duke energy corp,2018-09-22,-5.7449537564325155
594717,duke energy corp,2018-09-23,-5.272627112897807
595128,duke energy corp,2018-09-24,-4.447497642882117
595593,duke energy corp,2018-09-25,-5.145039452171644
596188,duke energy corp,2018-09-26,-3.1839815754688643
596611,duke energy corp,2018-09-27,-0.7007012607696641
597164,duke energy corp,2018-09-28,-2.3112769011153014
597601,duke energy corp,2018-09-29,-2.0854793247770096
598003,duke energy corp,2018-09-30,-4.3297625054758315
598509,duke energy corp,2018-10-01,-1.442569635464661
598955,duke energy corp,2018-10-02,-3.7219649594998208
599279,duke energy corp,2018-10-03,-4.47509044931198
