,COMPANY,date,SDG_9
213731,mckesson corp,2016-06-21,-1.7802858701621633
214313,mckesson corp,2016-06-22,2.17687074829932
214817,mckesson corp,2016-06-23,-3.8810435525777174
215249,mckesson corp,2016-06-24,0.8327201196276948
215817,mckesson corp,2016-06-25,-5.811725103100141
216096,mckesson corp,2016-06-26,1.6685947975774063
216608,mckesson corp,2016-06-27,3.711579554730503
217026,mckesson corp,2016-06-28,0.3880169945065321
217425,mckesson corp,2016-06-29,0.8122474051880223
217852,mckesson corp,2016-06-30,-0.03880536579431699
218324,mckesson corp,2016-07-01,1.145694074756016
218946,mckesson corp,2016-07-02,1.28205128205128
219276,mckesson corp,2016-07-03,-3.923278971543757
219618,mckesson corp,2016-07-04,2.0340143525291894
220088,mckesson corp,2016-07-05,2.65848304645041
220507,mckesson corp,2016-07-06,2.1299308135084822
220909,mckesson corp,2016-07-07,-2.5226031368184234
221309,mckesson corp,2016-07-08,-5.065912714217588
221892,mckesson corp,2016-07-09,-3.474116488029553
222132,mckesson corp,2016-07-10,-6.110565822137217
222485,mckesson corp,2016-07-11,-6.470160818369858
222978,mckesson corp,2016-07-12,-6.380523899837316
223492,mckesson corp,2016-07-13,-4.321430457800677
223987,mckesson corp,2016-07-14,-2.414318369951947
224653,mckesson corp,2016-07-15,-3.1547325981175667
224997,mckesson corp,2016-07-16,-5.2735278517841735
225372,mckesson corp,2016-07-17,-6.3043675015873495
225712,mckesson corp,2016-07-18,-4.511523649955183
226193,mckesson corp,2016-07-19,-3.3491198145186987
226804,mckesson corp,2016-07-20,-3.8112240569365334
227251,mckesson corp,2016-07-21,-3.368015915820236
227650,mckesson corp,2016-07-22,-1.5992880394070905
228314,mckesson corp,2016-07-23,-3.7080222524369373
228649,mckesson corp,2016-07-24,-3.780863125814611
228928,mckesson corp,2016-07-25,-1.8295610006308582
229531,mckesson corp,2016-07-26,0.3520057087216991
230009,mckesson corp,2016-07-27,-2.92445547600992
230413,mckesson corp,2016-07-28,-5.874097064266061
231146,mckesson corp,2016-07-29,-0.763967587159308
