,COMPANY,date,SDG_9
187560,union pacific corp,2016-04-25,-1.6012594391170285
187938,union pacific corp,2016-04-26,0.03539462709939294
188497,union pacific corp,2016-04-27,-1.1318234181478435
189075,union pacific corp,2016-04-28,-2.515095588500428
189460,union pacific corp,2016-04-29,-2.9410993838242363
190051,union pacific corp,2016-04-30,-2.8208526117281627
190491,union pacific corp,2016-05-01,-2.4540664206435165
190927,union pacific corp,2016-05-02,-2.3251053602621323
191349,union pacific corp,2016-05-03,-0.5019877461859408
191786,union pacific corp,2016-05-04,-0.4712124974690759
192375,union pacific corp,2016-05-05,-1.6660274573702036
192851,union pacific corp,2016-05-06,-2.086060647721073
193362,union pacific corp,2016-05-07,-2.2684483288000616
193789,union pacific corp,2016-05-08,-0.7815042499991994
194189,union pacific corp,2016-05-09,-0.7903001618724053
194681,union pacific corp,2016-05-10,-0.6853080397199864
195108,union pacific corp,2016-05-11,-4.540221551624167
195736,union pacific corp,2016-05-12,-1.2449329478803832
196221,union pacific corp,2016-05-13,-1.377577209581228
196726,union pacific corp,2016-05-14,-4.212352777841707
196946,union pacific corp,2016-05-15,-5.3066951076335345
197439,union pacific corp,2016-05-16,-3.272934531194332
197853,union pacific corp,2016-05-17,-2.699544193140875
198409,union pacific corp,2016-05-18,-2.197597313463514
198862,union pacific corp,2016-05-19,-3.74672343076061
199342,union pacific corp,2016-05-20,-2.132212984357603
199927,union pacific corp,2016-05-21,-1.4199455405242414
200391,union pacific corp,2016-05-22,-2.3213039558282147
200693,union pacific corp,2016-05-23,-2.3569088578347155
201157,union pacific corp,2016-05-24,-1.5905996389424764
201697,union pacific corp,2016-05-25,-0.5081016788354136
202114,union pacific corp,2016-05-26,-2.0697691701462686
202743,union pacific corp,2016-05-27,-0.7637749237612703
203157,union pacific corp,2016-05-28,-0.1489343417953346
203532,union pacific corp,2016-05-29,-1.7487954460432646
203893,union pacific corp,2016-05-30,-1.9026140640059
204591,union pacific corp,2016-05-31,-1.676899168192191
204756,union pacific corp,2016-06-01,-0.4046702481088418
205189,union pacific corp,2016-06-02,-0.6571782142667889
205806,union pacific corp,2016-06-03,-4.024857154662241
206179,union pacific corp,2016-06-04,-4.842095217334837
