,COMPANY,date,SDG_9
219178,mcdonald's corp,2016-07-03,-1.802554977522426
219516,mcdonald's corp,2016-07-04,-1.206923426828396
219895,mcdonald's corp,2016-07-05,-0.9161301717284257
220346,mcdonald's corp,2016-07-06,-0.4206466842656191
220844,mcdonald's corp,2016-07-07,-4.900118496276046
221300,mcdonald's corp,2016-07-08,-4.044781652975744
221796,mcdonald's corp,2016-07-09,-1.6865484256165195
222140,mcdonald's corp,2016-07-10,-1.1432675998661492
222518,mcdonald's corp,2016-07-11,-2.4207827226315572
222982,mcdonald's corp,2016-07-12,-1.475974015072264
223460,mcdonald's corp,2016-07-13,-1.6771238360308185
223960,mcdonald's corp,2016-07-14,-1.7296391719086743
224454,mcdonald's corp,2016-07-15,-1.7155404929570393
224965,mcdonald's corp,2016-07-16,-1.4140897571799698
225309,mcdonald's corp,2016-07-17,-1.449472164415619
225677,mcdonald's corp,2016-07-18,-1.7979824087851994
226143,mcdonald's corp,2016-07-19,-2.303546638741598
226666,mcdonald's corp,2016-07-20,-0.9984253524855838
227146,mcdonald's corp,2016-07-21,-1.4233120099482142
227630,mcdonald's corp,2016-07-22,-6.370098059216013
228098,mcdonald's corp,2016-07-23,-6.675510823339685
228490,mcdonald's corp,2016-07-24,-5.812574206973431
228864,mcdonald's corp,2016-07-25,-5.548386516578939
229372,mcdonald's corp,2016-07-26,-1.7956545483469628
229870,mcdonald's corp,2016-07-27,-2.5917785855437727
230387,mcdonald's corp,2016-07-28,-2.398066939942101
230873,mcdonald's corp,2016-07-29,-3.063729318088616
231377,mcdonald's corp,2016-08-10,-2.067363212302979
231886,mcdonald's corp,2016-08-11,-2.787810254144421
232384,mcdonald's corp,2016-08-12,-2.5316237041529046
